IDs,in_graph_consensus,treatment,status,both_parsed,ligand_canonical,ligand_equiv,metal_connectivity,metal_oxidation,full_connectivity,ox_ilp,ox_reference,neighbors_ilp,neighbors_reference
NORFIL,1,ligand_only,ok,1,1,1,1,1,1,4,4,N N O O O O,N N O O O O
NORFIL,1,full,ok,1,1,1,1,1,1,4,4,N N O O O O,N N O O O O
NORFOR,1,baseline,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NORFOR,1,ml_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NORFOR,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NORFOR,1,full,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NORHEH,1,baseline,ok,1,1,1,1,1,1,2,2,Br Br N P,Br Br N P
NORHEH,1,ml_only,ok,1,1,1,1,1,1,2,2,Br Br N P,Br Br N P
NORHEH,1,ligand_only,ok,1,1,1,1,1,1,2,2,Br Br N P,Br Br N P
NORHEH,1,full,ok,1,1,1,1,1,1,2,2,Br Br N P,Br Br N P
NORHIL,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NORHIL,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NORHIL,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NORHIL,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NORHOR,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NORHOR,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NORHOR,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NORHOR,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NORHUZ,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N O O,N N N N O O
NORHUZ,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N O O,N N N N O O
NORHUZ,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N O O,N N N N O O
NORHUZ,1,full,ok,1,1,1,1,1,1,2,2,N N N N O O,N N N N O O
NORJAF,1,baseline,ok,1,1,1,1,1,1,2,2,N N P P,N N P P
NORJAF,1,ml_only,ok,1,1,1,1,1,1,2,2,N N P P,N N P P
NORJAF,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N P P,N N P P
NORJAF,1,full,ok,1,1,1,1,1,1,2,2,N N P P,N N P P
NORJEJ,1,baseline,ok,1,1,1,1,1,1,2,2,N N P P,N N P P
NORJEJ,1,ml_only,ok,1,1,1,1,1,1,2,2,N N P P,N N P P
NORJEJ,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N P P,N N P P
NORJEJ,1,full,ok,1,1,1,1,1,1,2,2,N N P P,N N P P
NORJUZ,1,baseline,ok,1,1,1,1,1,1,2,2,C F P P,C F P P
NORJUZ,1,ml_only,ok,1,1,1,1,1,1,2,2,C F P P,C F P P
NORJUZ,1,ligand_only,ok,1,1,1,1,1,1,2,2,C F P P,C F P P
NORJUZ,1,full,ok,1,1,1,1,1,1,2,2,C F P P,C F P P
NORKAG,1,baseline,ok,1,1,1,1,1,1,2,2,C F P P,C F P P
NORKAG,1,ml_only,ok,1,1,1,1,1,1,2,2,C F P P,C F P P
NORKAG,1,ligand_only,ok,1,1,1,1,1,1,2,2,C F P P,C F P P
NORKAG,1,full,ok,1,1,1,1,1,1,2,2,C F P P,C F P P
NORNUD,1,baseline,ok,1,1,1,1,1,1,2,2,C N N O,C N N O
NORNUD,1,ml_only,ok,1,1,1,1,1,1,2,2,C N N O,C N N O
NORNUD,1,ligand_only,ok,1,1,1,1,1,1,2,2,C N N O,C N N O
NORNUD,1,full,ok,1,1,1,1,1,1,2,2,C N N O,C N N O
NORRET,1,baseline,ok,1,0,1,1,1,1,1,1,C Cl,C Cl
NORRET,1,ml_only,ok,1,0,1,1,1,1,1,1,C Cl,C Cl
NORRET,1,ligand_only,ok,1,0,1,1,1,1,1,1,C Cl,C Cl
NORRET,1,full,ok,1,0,1,1,1,1,1,1,C Cl,C Cl
NORTAQ,1,baseline,ok,1,1,1,1,1,1,2,2,N N N O,N N N O
NORTAQ,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N O,N N N O
NORTAQ,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N O,N N N O
NORTAQ,1,full,ok,1,1,1,1,1,1,2,2,N N N O,N N N O
NORYUO,1,baseline,ok,1,1,1,1,1,1,2,2,C C C C C C C P,C C C C C C C P
NORYUO,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C C C C C P,C C C C C C C P
NORYUO,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C C C C C P,C C C C C C C P
NORYUO,1,full,ok,1,1,1,1,1,1,2,2,C C C C C C C P,C C C C C C C P
NOSNEQ,1,baseline,ok,1,0,1,1,1,1,1,1,C C,C C
NOSNEQ,1,ml_only,ok,1,0,1,1,1,1,1,1,C C,C C
NOSNEQ,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C,C C
NOSNEQ,1,full,ok,1,0,1,1,1,1,1,1,C C,C C
NOSNIU,1,baseline,ok,1,0,1,1,1,1,1,1,C C,C C
NOSNIU,1,ml_only,ok,1,0,1,1,1,1,1,1,C C,C C
NOSNIU,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C,C C
NOSNIU,1,full,ok,1,0,1,1,1,1,1,1,C C,C C
NOSPUI,1,baseline,ok,1,1,1,1,1,1,2,2,C N N P,C N N P
NOSPUI,1,ml_only,ok,1,1,1,1,1,1,2,2,C N N P,C N N P
NOSPUI,1,ligand_only,ok,1,1,1,1,1,1,2,2,C N N P,C N N P
NOSPUI,1,full,ok,1,1,1,1,1,1,2,2,C N N P,C N N P
NOSVIC,1,baseline,ok,1,1,1,1,1,1,0,0,C C C C P P,C C C C P P
NOSVIC,1,ml_only,ok,1,1,1,1,1,1,0,0,C C C C P P,C C C C P P
NOSVIC,1,ligand_only,ok,1,1,1,1,1,1,0,0,C C C C P P,C C C C P P
NOSVIC,1,full,ok,1,1,1,1,1,1,0,0,C C C C P P,C C C C P P
NOSWID,1,baseline,ok,1,1,1,1,1,1,2,2,C Cl P P,C Cl P P
NOSWID,1,ml_only,ok,1,1,1,1,1,1,2,2,C Cl P P,C Cl P P
NOSWID,1,ligand_only,ok,1,1,1,1,1,1,2,2,C Cl P P,C Cl P P
NOSWID,1,full,ok,1,1,1,1,1,1,2,2,C Cl P P,C Cl P P
NOSWOJ,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
NOSWOJ,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
NOSWOJ,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
NOSWOJ,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl P P,Cl Cl P P
NOSZEA,1,baseline,ok,1,1,1,0,1,0,1,1,C Cl Cl,C C Cl Cl
NOSZEA,1,ml_only,ok,1,1,1,0,1,0,1,1,C Cl Cl,C C Cl Cl
NOSZEA,1,ligand_only,ok,1,1,1,0,1,0,1,1,C Cl Cl,C C Cl Cl
NOSZEA,1,full,ok,1,1,1,0,1,0,1,1,C Cl Cl,C C Cl Cl
NOSZIE,1,baseline,ok,1,1,1,0,1,0,1,1,Br Br C,Br Br C C
NOSZIE,1,ml_only,ok,1,1,1,0,1,0,1,1,Br Br C,Br Br C C
NOSZIE,1,ligand_only,ok,1,1,1,0,1,0,1,1,Br Br C,Br Br C C
NOSZIE,1,full,ok,1,1,1,0,1,0,1,1,Br Br C,Br Br C C
NOTCOQ,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOTCOQ,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOTCOQ,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOTCOQ,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N,Cl Cl N N
NOTLOZ,1,baseline,ok,1,1,1,1,1,1,2,2,N N N N O O,N N N N O O
NOTLOZ,1,ml_only,ok,1,1,1,1,1,1,2,2,N N N N O O,N N N N O O
NOTLOZ,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N N N O O,N N N N O O
NOTLOZ,1,full,ok,1,1,1,1,1,1,2,2,N N N N O O,N N N N O O
NOTMEQ,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N N N N,Cl Cl N N N N
NOTMEQ,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N N N,Cl Cl N N N N
NOTMEQ,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N N N N,Cl Cl N N N N
NOTMEQ,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N N N N,Cl Cl N N N N
NOTNAN,1,baseline,ok,1,0,1,1,1,1,1,1,C C C C C P,C C C C C P
NOTNAN,1,ml_only,ok,1,0,1,1,1,1,1,1,C C C C C P,C C C C C P
NOTNAN,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C C C C P,C C C C C P
NOTNAN,1,full,ok,1,0,1,1,1,1,1,1,C C C C C P,C C C C C P
NOTQEU,1,baseline,ok,1,0,1,1,1,1,0,0,C C,C C
NOTQEU,1,ml_only,ok,1,0,1,1,1,1,0,0,C C,C C
NOTQEU,1,ligand_only,ok,1,0,1,1,1,1,0,0,C C,C C
NOTQEU,1,full,ok,1,0,1,1,1,1,0,0,C C,C C
NOTQIY,1,baseline,ok,1,0,1,1,1,1,2,2,C C C Cl,C C C Cl
NOTQIY,1,ml_only,ok,1,0,1,1,1,1,2,2,C C C Cl,C C C Cl
NOTQIY,1,ligand_only,ok,1,0,1,1,1,1,2,2,C C C Cl,C C C Cl
NOTQIY,1,full,ok,1,0,1,1,1,1,2,2,C C C Cl,C C C Cl
NOTSUK,1,baseline,ok,1,1,1,1,1,1,4,4,Cl Cl Cl N N N,Cl Cl Cl N N N
NOTSUK,1,ml_only,ok,1,1,1,1,1,1,4,4,Cl Cl Cl N N N,Cl Cl Cl N N N
NOTSUK,1,ligand_only,ok,1,1,1,1,1,1,4,4,Cl Cl Cl N N N,Cl Cl Cl N N N
NOTSUK,1,full,ok,1,1,1,1,1,1,4,4,Cl Cl Cl N N N,Cl Cl Cl N N N
NOVJOZ,1,baseline,ok,1,1,1,1,1,1,2,2,Br N N N,Br N N N
NOVJOZ,1,ml_only,ok,1,1,1,1,1,1,2,2,Br N N N,Br N N N
NOVJOZ,1,ligand_only,ok,1,1,1,1,1,1,2,2,Br N N N,Br N N N
NOVJOZ,1,full,ok,1,1,1,1,1,1,2,2,Br N N N,Br N N N
NOVJUF,1,baseline,ok,1,1,1,1,1,1,2,2,I N N N,I N N N
NOVJUF,1,ml_only,ok,1,1,1,1,1,1,2,2,I N N N,I N N N
NOVJUF,1,ligand_only,ok,1,1,1,1,1,1,2,2,I N N N,I N N N
NOVJUF,1,full,ok,1,1,1,1,1,1,2,2,I N N N,I N N N
NOVMAO,1,baseline,ok,1,1,1,1,1,1,2,2,Cl N N N,Cl N N N
NOVMAO,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl N N N,Cl N N N
NOVMAO,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl N N N,Cl N N N
NOVMAO,1,full,ok,1,1,1,1,1,1,2,2,Cl N N N,Cl N N N
NOVPUJ,1,baseline,ok,1,1,1,1,1,1,0,0,C C C C C P,C C C C C P
NOVPUJ,1,ml_only,ok,1,1,1,1,1,1,0,0,C C C C C P,C C C C C P
NOVPUJ,1,ligand_only,ok,1,1,1,1,1,1,0,0,C C C C C P,C C C C C P
NOVPUJ,1,full,ok,1,1,1,1,1,1,0,0,C C C C C P,C C C C C P
NOVVAV,1,baseline,ok,1,1,1,1,1,1,6,6,As N N N N,As N N N N
NOVVAV,1,ml_only,ok,1,1,1,1,1,1,6,6,As N N N N,As N N N N
NOVVAV,1,ligand_only,ok,1,1,1,1,1,1,6,6,As N N N N,As N N N N
NOVVAV,1,full,ok,1,1,1,1,1,1,6,6,As N N N N,As N N N N
NOVVUR,1,baseline,ok,1,0,1,1,1,1,1,1,C C C C N N,C C C C N N
NOVVUR,1,ml_only,ok,1,0,1,1,1,1,1,1,C C C C N N,C C C C N N
NOVVUR,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C C C N N,C C C C N N
NOVVUR,1,full,ok,1,0,1,1,1,1,1,1,C C C C N N,C C C C N N
NOWCOR,1,baseline,ok,1,1,1,1,1,1,4,4,C C C C C S S S,C C C C C S S S
NOWCOR,1,ml_only,ok,1,1,1,1,1,1,4,4,C C C C C S S S,C C C C C S S S
NOWCOR,1,ligand_only,ok,1,1,1,1,1,1,4,4,C C C C C S S S,C C C C C S S S
NOWCOR,1,full,ok,1,1,1,1,1,1,4,4,C C C C C S S S,C C C C C S S S
NOWMUH,1,baseline,ok,1,1,1,1,1,1,3,3,C Cl Cl P P P,C Cl Cl P P P
NOWMUH,1,ml_only,ok,1,1,1,1,1,1,3,3,C Cl Cl P P P,C Cl Cl P P P
NOWMUH,1,ligand_only,ok,1,1,1,1,1,1,3,3,C Cl Cl P P P,C Cl Cl P P P
NOWMUH,1,full,ok,1,1,1,1,1,1,3,3,C Cl Cl P P P,C Cl Cl P P P
NOWNEU,1,baseline,ok,1,0,1,1,1,1,1,1,Br C C C C N,Br C C C C N
NOWNEU,1,ml_only,ok,1,0,1,1,1,1,1,1,Br C C C C N,Br C C C C N
NOWNEU,1,ligand_only,ok,1,0,1,1,1,1,1,1,Br C C C C N,Br C C C C N
NOWNEU,1,full,ok,1,0,1,1,1,1,1,1,Br C C C C N,Br C C C C N
NOWNIY,1,baseline,ok,1,0,1,1,1,1,1,1,C C C C N N,C C C C N N
NOWNIY,1,ml_only,ok,1,0,1,1,1,1,1,1,C C C C N N,C C C C N N
NOWNIY,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C C C N N,C C C C N N
NOWNIY,1,full,ok,1,0,1,1,1,1,1,1,C C C C N N,C C C C N N
NOWNOE,1,baseline,ok,1,0,1,1,1,1,1,1,C C C C C N,C C C C C N
NOWNOE,1,ml_only,ok,1,0,1,1,1,1,1,1,C C C C C N,C C C C C N
NOWNOE,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C C C C N,C C C C C N
NOWNOE,1,full,ok,1,0,1,1,1,1,1,1,C C C C C N,C C C C C N
NOWNUK,1,baseline,ok,1,0,1,1,1,1,1,1,Br C C C C N,Br C C C C N
NOWNUK,1,ml_only,ok,1,0,1,1,1,1,1,1,Br C C C C N,Br C C C C N
NOWNUK,1,ligand_only,ok,1,0,1,1,1,1,1,1,Br C C C C N,Br C C C C N
NOWNUK,1,full,ok,1,0,1,1,1,1,1,1,Br C C C C N,Br C C C C N
NOWQEV,1,baseline,ok,1,1,1,1,1,1,2,2,C C F F P P,C C F F P P
NOWQEV,1,ml_only,ok,1,1,1,1,1,1,2,2,C C F F P P,C C F F P P
NOWQEV,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C F F P P,C C F F P P
NOWQEV,1,full,ok,1,1,1,1,1,1,2,2,C C F F P P,C C F F P P
NOWQOF,1,baseline,ok,1,1,1,1,1,1,2,2,C C F F P P,C C F F P P
NOWQOF,1,ml_only,ok,1,1,1,1,1,1,2,2,C C F F P P,C C F F P P
NOWQOF,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C F F P P,C C F F P P
NOWQOF,1,full,ok,1,1,1,1,1,1,2,2,C C F F P P,C C F F P P
NOWVIE,1,baseline,ok,1,1,1,1,1,1,3,3,N N O O O O,N N O O O O
NOWVIE,1,ml_only,ok,1,1,1,1,1,1,3,3,N N O O O O,N N O O O O
NOWVIE,1,ligand_only,ok,1,1,1,1,1,1,3,3,N N O O O O,N N O O O O
NOWVIE,1,full,ok,1,1,1,1,1,1,3,3,N N O O O O,N N O O O O
NOWVOK,1,baseline,ok,1,1,1,1,1,1,3,3,N N O O O O,N N O O O O
NOWVOK,1,ml_only,ok,1,1,1,1,1,1,3,3,N N O O O O,N N O O O O
NOWVOK,1,ligand_only,ok,1,1,1,1,1,1,3,3,N N O O O O,N N O O O O
NOWVOK,1,full,ok,1,1,1,1,1,1,3,3,N N O O O O,N N O O O O
NOWXOM,1,baseline,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOWXOM,1,ml_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOWXOM,1,ligand_only,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOWXOM,1,full,ok,1,1,1,1,1,1,2,2,N N O O,N N O O
NOWYAZ,1,baseline,ok,1,1,1,1,1,1,2,2,C Cl Cl N N P,C Cl Cl N N P
NOWYAZ,1,ml_only,ok,1,1,1,1,1,1,2,2,C Cl Cl N N P,C Cl Cl N N P
NOWYAZ,1,ligand_only,ok,1,1,1,1,1,1,2,2,C Cl Cl N N P,C Cl Cl N N P
NOWYAZ,1,full,ok,1,1,1,1,1,1,2,2,C Cl Cl N N P,C Cl Cl N N P
NOXCOS,1,baseline,ok,1,1,1,1,1,1,2,2,C N P P,C N P P
NOXCOS,1,ml_only,ok,1,1,1,1,1,1,2,2,C N P P,C N P P
NOXCOS,1,ligand_only,ok,1,1,1,1,1,1,2,2,C N P P,C N P P
NOXCOS,1,full,ok,1,1,1,1,1,1,2,2,C N P P,C N P P
NOXHIR,1,baseline,ok,1,1,1,1,1,1,2,2,C C C C C C C C,C C C C C C C C
NOXHIR,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C C C C C C,C C C C C C C C
NOXHIR,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C C C C C C,C C C C C C C C
NOXHIR,1,full,ok,1,1,1,1,1,1,2,2,C C C C C C C C,C C C C C C C C
NOXHIT,1,baseline,ok,1,0,1,1,1,1,0,0,C C C C C C,C C C C C C
NOXHIT,1,ml_only,ok,1,0,1,1,1,1,0,0,C C C C C C,C C C C C C
NOXHIT,1,ligand_only,ok,1,0,1,1,1,1,0,0,C C C C C C,C C C C C C
NOXHIT,1,full,ok,1,0,1,1,1,1,0,0,C C C C C C,C C C C C C
NOXMIY,1,baseline,ok,1,1,1,1,1,1,1,1,C C C C P P,C C C C P P
NOXMIY,1,ml_only,ok,1,1,1,1,1,1,1,1,C C C C P P,C C C C P P
NOXMIY,1,ligand_only,ok,1,1,1,1,1,1,1,1,C C C C P P,C C C C P P
NOXMIY,1,full,ok,1,1,1,1,1,1,1,1,C C C C P P,C C C C P P
NOXMOE,1,baseline,ok,1,1,1,1,1,1,1,1,C C C C P P,C C C C P P
NOXMOE,1,ml_only,ok,1,1,1,1,1,1,1,1,C C C C P P,C C C C P P
NOXMOE,1,ligand_only,ok,1,1,1,1,1,1,1,1,C C C C P P,C C C C P P
NOXMOE,1,full,ok,1,1,1,1,1,1,1,1,C C C C P P,C C C C P P
NOXNIZ,1,baseline,ok,1,1,1,1,1,1,1,1,C C P P,C C P P
NOXNIZ,1,ml_only,ok,1,1,1,1,1,1,1,1,C C P P,C C P P
NOXNIZ,1,ligand_only,ok,1,1,1,1,1,1,1,1,C C P P,C C P P
NOXNIZ,1,full,ok,1,1,1,1,1,1,1,1,C C P P,C C P P
NOXNUL,1,baseline,ok,1,0,1,1,1,1,1,1,C C Cl P,C C Cl P
NOXNUL,1,ml_only,ok,1,0,1,1,1,1,1,1,C C Cl P,C C Cl P
NOXNUL,1,ligand_only,ok,1,0,1,1,1,1,1,1,C C Cl P,C C Cl P
NOXNUL,1,full,ok,1,0,1,1,1,1,1,1,C C Cl P,C C Cl P
NOXPAR,1,baseline,ok,1,1,1,1,1,1,4,4,C C C C C C C N O,C C C C C C C N O
NOXPAR,1,ml_only,ok,1,1,1,1,1,1,4,4,C C C C C C C N O,C C C C C C C N O
NOXPAR,1,ligand_only,ok,1,1,1,1,1,1,4,4,C C C C C C C N O,C C C C C C C N O
NOXPAR,1,full,ok,1,1,1,1,1,1,4,4,C C C C C C C N O,C C C C C C C N O
NOXQEY,1,baseline,ok,1,0,1,1,1,1,0,0,C C C C C C,C C C C C C
NOXQEY,1,ml_only,ok,1,0,1,1,1,1,0,0,C C C C C C,C C C C C C
NOXQEY,1,ligand_only,ok,1,0,1,1,1,1,0,0,C C C C C C,C C C C C C
NOXQEY,1,full,ok,1,0,1,1,1,1,0,0,C C C C C C,C C C C C C
NOXSAW,1,baseline,ok,1,0,1,1,1,1,2,2,C C C P,C C C P
NOXSAW,1,ml_only,ok,1,0,1,1,1,1,2,2,C C C P,C C C P
NOXSAW,1,ligand_only,ok,1,0,1,1,1,1,2,2,C C C P,C C C P
NOXSAW,1,full,ok,1,0,1,1,1,1,2,2,C C C P,C C C P
NOXSIE,1,baseline,ok,1,0,1,1,1,1,2,2,C C Cl N,C C Cl N
NOXSIE,1,ml_only,ok,1,0,1,1,1,1,2,2,C C Cl N,C C Cl N
NOXSIE,1,ligand_only,ok,1,0,1,1,1,1,2,2,C C Cl N,C C Cl N
NOXSIE,1,full,ok,1,0,1,1,1,1,2,2,C C Cl N,C C Cl N
NOYBIO,1,baseline,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYBIO,1,ml_only,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYBIO,1,ligand_only,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYBIO,1,full,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYBOU,1,baseline,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYBOU,1,ml_only,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYBOU,1,ligand_only,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYBOU,1,full,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYBUA,1,baseline,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYBUA,1,ml_only,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYBUA,1,ligand_only,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYBUA,1,full,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYCEL,1,baseline,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYCEL,1,ml_only,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYCEL,1,ligand_only,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYCEL,1,full,ok,1,1,1,1,1,1,2,2,C I N N,C I N N
NOYREA,1,baseline,ok,1,0,1,0,1,0,2,2,C C C O,C C C C O
NOYREA,1,ml_only,reference_graph_unavailable,0,0,0,0,0,0,,2,,C C C C O
NOYREA,1,ligand_only,reference_graph_unavailable,0,0,0,0,0,0,,2,,C C C C O
NOYREA,1,full,reference_graph_unavailable,0,0,0,0,0,0,,2,,C C C C O
NOYROK,1,baseline,ok,1,0,1,1,1,1,2,2,C C C C O,C C C C O
NOYROK,1,ml_only,ok,1,0,1,1,1,1,2,2,C C C C O,C C C C O
NOYROK,1,ligand_only,ok,1,0,1,1,1,1,2,2,C C C C O,C C C C O
NOYROK,1,full,ok,1,0,1,1,1,1,2,2,C C C C O,C C C C O
NOYRUQ,1,baseline,ok,1,0,1,1,1,1,2,2,C C C C O,C C C C O
NOYRUQ,1,ml_only,ok,1,0,1,1,1,1,2,2,C C C C O,C C C C O
NOYRUQ,1,ligand_only,ok,1,0,1,1,1,1,2,2,C C C C O,C C C C O
NOYRUQ,1,full,ok,1,0,1,1,1,1,2,2,C C C C O,C C C C O
NOYTOM,1,baseline,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NOYTOM,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NOYTOM,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NOYTOM,1,full,ok,1,1,1,1,1,1,2,2,Cl Cl N P,Cl Cl N P
NOYVAA,1,baseline,ok,1,0,0,1,0,1,4,2,C Cl Cl P,C Cl Cl P
NOYVAA,1,ml_only,ok,1,0,0,1,0,1,4,2,C Cl Cl P,C Cl Cl P
NOYVAA,1,ligand_only,ok,1,0,0,1,0,1,4,2,C Cl Cl P,C Cl Cl P
NOYVAA,1,full,ok,1,0,0,1,0,1,4,2,C Cl Cl P,C Cl Cl P
NOYVUU,1,baseline,ok,1,0,0,1,0,1,4,2,C Cl Cl P,C Cl Cl P
NOYVUU,1,ml_only,ok,1,0,0,1,0,1,4,2,C Cl Cl P,C Cl Cl P
NOYVUU,1,ligand_only,ok,1,0,0,1,0,1,4,2,C Cl Cl P,C Cl Cl P
NOYVUU,1,full,ok,1,0,0,1,0,1,4,2,C Cl Cl P,C Cl Cl P
NOYWAB,1,baseline,ok,1,0,0,1,0,1,4,2,C Cl Cl P,C Cl Cl P
NOYWAB,1,ml_only,ok,1,0,0,1,0,1,4,2,C Cl Cl P,C Cl Cl P
NOYWAB,1,ligand_only,ok,1,0,0,1,0,1,4,2,C Cl Cl P,C Cl Cl P
NOYWAB,1,full,ok,1,0,0,1,0,1,4,2,C Cl Cl P,C Cl Cl P
NOYWUV,1,baseline,ok,1,1,1,1,1,1,2,2,C C C C C N N P,C C C C C N N P
NOYWUV,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C C C N N P,C C C C C N N P
NOYWUV,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C C C N N P,C C C C C N N P
NOYWUV,1,full,ok,1,1,1,1,1,1,2,2,C C C C C N N P,C C C C C N N P
NOYZIM,1,baseline,ok,1,1,1,1,1,1,2,2,C C C N N S,C C C N N S
NOYZIM,1,ml_only,ok,1,1,1,1,1,1,2,2,C C C N N S,C C C N N S
NOYZIM,1,ligand_only,ok,1,1,1,1,1,1,2,2,C C C N N S,C C C N N S
NOYZIM,1,full,ok,1,1,1,1,1,1,2,2,C C C N N S,C C C N N S
NOZFEP,1,baseline,ok,1,1,1,1,1,1,2,2,Br Br N P P,Br Br N P P
NOZFEP,1,ml_only,ok,1,1,1,1,1,1,2,2,Br Br N P P,Br Br N P P
NOZFEP,1,ligand_only,ok,1,1,1,1,1,1,2,2,Br Br N P P,Br Br N P P
NOZFEP,1,full,ok,1,1,1,1,1,1,2,2,Br Br N P P,Br Br N P P
NOZFIR,1,baseline,ok,1,1,1,1,1,1,0,0,C C C C C P,C C C C C P
NOZFIR,1,ml_only,ok,1,1,1,1,1,1,0,0,C C C C C P,C C C C C P
NOZFIR,1,ligand_only,ok,1,1,1,1,1,1,0,0,C C C C C P,C C C C C P
NOZFIR,1,full,ok,1,1,1,1,1,1,0,0,C C C C C P,C C C C C P
NOZHUF,1,baseline,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C S S,C C C C C C C C C C S S
NOZHUF,1,ml_only,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C S S,C C C C C C C C C C S S
NOZHUF,1,ligand_only,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C S S,C C C C C C C C C C S S
NOZHUF,1,full,ok,1,1,1,1,1,1,4,4,C C C C C C C C C C S S,C C C C C C C C C C S S
NOZLIX,1,baseline,ok,1,1,1,1,1,1,2,2,Cl N N N N,Cl N N N N
NOZLIX,1,ml_only,ok,1,1,1,1,1,1,2,2,Cl N N N N,Cl N N N N
NOZLIX,1,ligand_only,ok,1,1,1,1,1,1,2,2,Cl N N N N,Cl N N N N
NOZLIX,1,full,ok,1,1,1,1,1,1,2,2,Cl N N N N,Cl N N N N
NOZLOD,1,baseline,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
NOZLOD,1,ml_only,ok,1,1,1,1,1,1,3,3,Cl Cl N N N N,Cl Cl N N N N
